SourceTable,PointID,MeasuringAgency,DataSource
WaterLevels,SA-0001,USGS,A
WaterLevels,SA-0001,USGS,A
WaterLevels,SA-0001,USGS,A
WaterLevels,SA-0001,USGS,A
WaterLevels,SA-0001,USGS,A
WaterLevels,SA-0002,USGS,A
WaterLevels,SA-0002,USGS,A
WaterLevels,SA-0002,USGS,A
WaterLevels,SA-0002,USGS,A
WaterLevels,SA-0002,USGS,A
WaterLevels,SA-0002,USGS,A
WaterLevels,SA-0002,USGS,A
WaterLevels,SA-0003,USGS,A
WaterLevels,SA-0003,USGS,A
WaterLevels,SA-0003,USGS,A
WaterLevels,SA-0003,USGS,A
WaterLevels,SA-0003,USGS,A
WaterLevels,SA-0003,USGS,A
WaterLevels,SA-0003,USGS,A
WaterLevels,SA-0003,USGS,A
WaterLevels,SA-0004,USGS,A
WaterLevels,SA-0004,USGS,A
WaterLevels,SA-0004,USGS,A
WaterLevels,SA-0004,USGS,A
WaterLevels,SA-0004,USGS,A
WaterLevels,SA-0004,USGS,A
WaterLevels,SA-0004,USGS,A
WaterLevels,SA-0004,USGS,A
WaterLevels,SA-0004,USGS,A
WaterLevels,SA-0006,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WaterLevels,SA-0007,USGS,A
WellData,SA-0008,,OSE field notes
WaterLevels,SA-0009,USGS,A
WaterLevels,SA-0009,USGS,A
WaterLevels,SA-0009,USGS,A
WaterLevels,SA-0009,USGS,A
WaterLevels,SA-0009,USGS,A
WaterLevels,SA-0010,USGS,A
WaterLevels,SA-0010,USGS,A
WaterLevels,SA-0010,USGS,A
WaterLevels,SA-0010,USGS,A
WaterLevels,SA-0011,USGS,A
WaterLevels,SA-0012,USGS,A
WaterLevels,SA-0012,USGS,A
WaterLevels,SA-0013,USGS,A
WaterLevels,SA-0013,USGS,A
WaterLevels,SA-0014,USGS,A
WaterLevels,SA-0014,USGS,A
WaterLevels,SA-0014,USGS,A
WaterLevels,SA-0014,USGS,A
WaterLevels,SA-0014,USGS,A
WaterLevels,SA-0014,USGS,A
WaterLevels,SA-0014,USGS,A
WaterLevels,SA-0014,USGS,A
WaterLevels,SA-0014,USGS,A
WaterLevels,SA-0014,USGS,A
WellData,SA-0014,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WellData,SA-0016,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WellData,SA-0017,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0018,USGS,A
WaterLevels,SA-0018,USGS,A
WaterLevels,SA-0018,USGS,A
WaterLevels,SA-0018,USGS,A
WaterLevels,SA-0018,USGS,A
WaterLevels,SA-0018,USGS,A
WaterLevels,SA-0018,USGS,A
WellData,SA-0018,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0019,USGS,A
WaterLevels,SA-0019,USGS,A
WaterLevels,SA-0019,USGS,A
WaterLevels,SA-0019,USGS,A
WellData,SA-0019,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0020,USGS,A
WaterLevels,SA-0020,USGS,A
WaterLevels,SA-0020,USGS,A
WaterLevels,SA-0020,USGS,A
WaterLevels,SA-0021,USGS,A
WaterLevels,SA-0021,USGS,A
WaterLevels,SA-0022,USGS,A
WaterLevels,SA-0022,USGS,A
WaterLevels,SA-0022,USGS,A
WaterLevels,SA-0023,USGS,A
WaterLevels,SA-0024,USGS,A
WaterLevels,SA-0024,USGS,A
WaterLevels,SA-0024,USGS,A
WaterLevels,SA-0024,USGS,A
WaterLevels,SA-0024,USGS,A
WaterLevels,SA-0024,USGS,A
WaterLevels,SA-0024,USGS,A
WaterLevels,SA-0024,USGS,A
WaterLevels,SA-0025,USGS,A
WaterLevels,SA-0026,USGS,A
WaterLevels,SA-0026,USGS,A
WaterLevels,SA-0026,USGS,A
WaterLevels,SA-0026,USGS,A
WaterLevels,SA-0026,USGS,A
WaterLevels,SA-0026,USGS,A
WaterLevels,SA-0026,USGS,A
WaterLevels,SA-0026,USGS,A
WellData,SA-0026,,"OSE website, no well record."
WaterLevels,SA-0027,USGS,A
WaterLevels,SA-0027,USGS,A
WaterLevels,SA-0027,USGS,A
WellData,SA-0027,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0028,USGS,A
WaterLevels,SA-0028,USGS,A
WaterLevels,SA-0028,USGS,A
WaterLevels,SA-0028,USGS,A
WellData,SA-0028,,Pump test performed as noted in Meyers report.  USGS WRI 94-4125
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WaterLevels,SA-0029,USGS,A
WellData,SA-0030,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0031,USGS,A
WaterLevels,SA-0031,USGS,A
WellData,SA-0031,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0032,USGS,A
WaterLevels,SA-0032,USGS,A
WaterLevels,SA-0032,USGS,A
WellData,SA-0032,,"Meyers et al, 1994, USGS WRI 94-4125 (1980 water level)"
WaterLevels,SA-0033,USGS,A
WaterLevels,SA-0033,USGS,A
WaterLevels,SA-0033,USGS,A
WaterLevels,SA-0033,USGS,A
WellData,SA-0033,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0034,USGS,A
WaterLevels,SA-0035,USGS,A
WaterLevels,SA-0035,USGS,A
WaterLevels,SA-0036,USGS,A
WellData,SA-0037,,OSE field notes
WaterLevels,SA-0038,USGS,A
WaterLevels,SA-0038,USGS,A
WaterLevels,SA-0038,USGS,A
WaterLevels,SA-0038,USGS,A
WaterLevels,SA-0038,USGS,A
WellData,SA-0039,,OSE field notes
WellData,SA-0041,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0042,USGS,A
WellData,SA-0042,,"OSE website, no well record. Meyers et al, 1994, USGS WRI 94-4125"
WaterLevels,SA-0043,USGS,A
WaterLevels,SA-0043,USGS,A
WaterLevels,SA-0043,USGS,A
WaterLevels,SA-0044,USGS,A
WellData,SA-0044,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0045,USGS,A
WaterLevels,SA-0045,USGS,A
WaterLevels,SA-0045,USGS,A
WaterLevels,SA-0045,USGS,A
WaterLevels,SA-0045,USGS,A
WaterLevels,SA-0045,USGS,A
WaterLevels,SA-0045,USGS,A
WaterLevels,SA-0045,USGS,A
WaterLevels,SA-0045,USGS,A
WaterLevels,SA-0046,USGS,A
WaterLevels,SA-0046,USGS,A
WaterLevels,SA-0046,USGS,A
WaterLevels,SA-0046,USGS,A
WaterLevels,SA-0047,USGS,A
WaterLevels,SA-0048,USGS,A
WaterLevels,SA-0048,USGS,A
WaterLevels,SA-0048,USGS,A
WaterLevels,SA-0048,USGS,A
WaterLevels,SA-0049,USGS,A
WaterLevels,SA-0049,USGS,A
WaterLevels,SA-0049,USGS,A
WaterLevels,SA-0049,USGS,A
WaterLevels,SA-0049,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0051,USGS,A
WaterLevels,SA-0052,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0053,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0054,USGS,A
WaterLevels,SA-0055,USGS,A
WaterLevels,SA-0055,USGS,A
WaterLevels,SA-0055,USGS,A
WaterLevels,SA-0055,USGS,A
WaterLevels,SA-0055,USGS,A
WaterLevels,SA-0055,USGS,A
WaterLevels,SA-0055,USGS,A
WaterLevels,SA-0055,USGS,A
WaterLevels,SA-0056,USGS,A
WaterLevels,SA-0056,USGS,A
WaterLevels,SA-0056,USGS,A
WaterLevels,SA-0056,USGS,A
WaterLevels,SA-0056,USGS,A
WaterLevels,SA-0056,USGS,A
WaterLevels,SA-0056,USGS,A
WaterLevels,SA-0057,USGS,A
WaterLevels,SA-0057,USGS,A
WaterLevels,SA-0057,USGS,A
WaterLevels,SA-0058,USGS,A
WaterLevels,SA-0058,USGS,A
WaterLevels,SA-0058,USGS,A
WaterLevels,SA-0059,USGS,A
WaterLevels,SA-0059,USGS,A
WaterLevels,SA-0059,USGS,A
WaterLevels,SA-0060,USGS,A
WaterLevels,SA-0060,USGS,A
WaterLevels,SA-0060,USGS,A
WaterLevels,SA-0061,USGS,A
WaterLevels,SA-0061,USGS,A
WaterLevels,SA-0061,USGS,A
WaterLevels,SA-0061,USGS,A
WaterLevels,SA-0062,USGS,A
WellData,SA-0062,,L. Sherson @ USGS determined that all but one water level taken by contractors for OSE at 334819108084801 were really taken from this location 334819108084601. Level on 9/25/2008 was at *4801 NM-15416
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0063,USGS,A
WaterLevels,SA-0064,USGS,A
WaterLevels,SA-0064,USGS,A
WaterLevels,SA-0064,USGS,A
WaterLevels,SA-0064,USGS,A
WaterLevels,SA-0065,USGS,A
WaterLevels,SA-0065,USGS,A
WaterLevels,SA-0065,USGS,A
WaterLevels,SA-0065,USGS,A
WaterLevels,SA-0067,USGS,A
WaterLevels,SA-0067,USGS,A
WaterLevels,SA-0068,USGS,A
WaterLevels,SA-0068,USGS,A
WaterLevels,SA-0068,USGS,A
WaterLevels,SA-0068,USGS,A
WaterLevels,SA-0068,USGS,A
WaterLevels,SA-0068,USGS,A
WaterLevels,SA-0068,USGS,A
WaterLevels,SA-0068,USGS,A
WaterLevels,SA-0068,USGS,A
WaterLevels,SA-0069,USGS,A
WaterLevels,SA-0069,USGS,A
WaterLevels,SA-0069,USGS,A
WaterLevels,SA-0069,USGS,A
WaterLevels,SA-0069,USGS,A
WaterLevels,SA-0069,USGS,A
WaterLevels,SA-0069,USGS,A
WaterLevels,SA-0069,USGS,A
WaterLevels,SA-0069,USGS,A
WaterLevels,SA-0073,USGS,A
WaterLevels,SA-0074,USGS,A
WellData,SA-0074,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron/Socorro/Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0076,NMOSE,A
WaterLevels,SA-0078,USGS,A
WaterLevels,SA-0081,USGS,A
WaterLevels,SA-0081,USGS,A
WaterLevels,SA-0081,USGS,A
WaterLevels,SA-0082,USGS,A
WaterLevels,SA-0082,USGS,A
WaterLevels,SA-0082,USGS,A
WaterLevels,SA-0082,USGS,A
WaterLevels,SA-0082,USGS,A
WaterLevels,SA-0083,USGS,A
WaterLevels,SA-0084,USGS,A
WaterLevels,SA-0084,USGS,A
WellData,SA-0084,,"Meyers et al, 1994, USGS WRI 94-4125"
WaterLevels,SA-0085,USGS,A
WaterLevels,SA-0085,USGS,A
WaterLevels,SA-0085,USGS,A
WaterLevels,SA-0085,USGS,A
WaterLevels,SA-0085,USGS,A
WaterLevels,SA-0085,USGS,A
WaterLevels,SA-0086,USGS,A
WaterLevels,SA-0086,USGS,A
WaterLevels,SA-0086,USGS,A
WaterLevels,SA-0086,USGS,A
WaterLevels,SA-0086,USGS,A
WaterLevels,SA-0086,USGS,A
WaterLevels,SA-0102,USGS,A
WellData,SA-0102,,"OSE website, no well record."
WellData,SA-0103,,"OSE website, no well record."
WaterLevels,SA-0104,USGS,A
WellData,SA-0104,,"OSE website, no well record."
WaterLevels,SA-0105,USGS,A
WaterLevels,SA-0107,USGS,A
WellData,SA-0107,,"OSE website, no well record."
WellData,SA-0110,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WellData,SA-0112,,"well depth from Meyers et al, 1994, USGS WRI 94-4125"
WellData,SA-0113,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0114,USGS,A
WaterLevels,SA-0114,USGS,A
WellData,SA-0114,,"1) Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WellData,SA-0115,,"Well in Meyers report: Meyers et al, 1994, USGS WRI 94-4125"
WaterLevels,SA-0120,USGS,A
WaterLevels,SA-0122,USGS,A
WellData,SA-0123,,"OSE website, no well record."
WellData,SA-0124,,"OSE website, no well record."
WellData,SA-0128,,"OSE website, no well record."
WellData,SA-0131,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WellData,SA-0132,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WellData,SA-0136,,OSE well record and owner
WaterLevels,SA-0147,USGS,A
WellData,SA-0147,,Owner
WellData,SA-0148,,Owner
WellData,SA-0152,,"OSE website, no well record."
WellData,SA-0153,,Owner
WellData,SA-0157,,"OSE website, no well record."
WellData,SA-0161,,"OSE website, well record maybe available at OSE office."
WaterLevels,SA-0162,USGS,A
WellData,SA-0163,,OSE website
WaterLevels,SA-0165,USGS,A
WaterLevels,SA-0168,USGS,A
WellData,SA-0175,,"OSE website, well record available at OSE office."
WellData,SA-0176,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0177,USGS,A
WellData,SA-0177,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WaterLevels,SA-0180,USGS,A
WellData,SA-0183,,"OSE website, no well record."
WellData,SA-0188,,"OSE website, no well record."
WellData,SA-0189,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WellData,SA-0191,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WellData,SA-0192,,"Meyers et al, 1994, USGS WRI 94-4125"
WaterLevels,SA-0193,USGS,A
WellData,SA-0193,,"Myers, Everheart, Wilson (1994) Geohydrol. of San Agustin Basin, Alamosa Creek Basin upstream from Monticello Box & Upper Gila Basin in parts of Catron, Socorro & Sierra Cty, NM, USGS WRI 94-4125"
WellData,SA-0194,,"OSE website info, no well record. Meyers et al, 1994, USGS WRI 94-4125"
WellData,SA-0209,,OSE records online.
WaterLevels,SA-0218,USGS,A
WaterLevels,SA-0230,USGS,A
WellData,SA-0230,,1) USGS
WellData,SB-0830,,"WQ also from MS thesis by Sigstedt, S. (2010) Environmental Tracers in Groundwater of the Salt Basin, NM and Implications for Water Resources."
WellData,SB-0831,,"MS thesis by Sigstedt, S. (2010) Environmental Tracers in Groundwater of the Salt Basin, NM and Implications for Water Resources"
WellData,SB-0834,,"MS thesis by Sigstedt, S. (2010) Environmental Tracers in Groundwater of the Salt Basin, NM and Implications for Water Resources"
WellData,SB-0835,,"MS thesis by Sigstedt, S. (2010) Environmental Tracers in Groundwater of the Salt Basin, NM and Implications for Water Resources"
WellData,SB-0851,,"Well also in PhD thesis by Mayer, J.R. (1995)  Role of Fractures in Regional GW Flow: Field Evidence and Model Results from the Basin/Range of TX and NM"
WellData,SB-0860,,"PhD thesis by Mayer, J.R. (1995)  Role of Fractures in Regional GW Flow: Field Evidence and Model Results from the Basin/Range of TX and NM"
WellData,SB-0874,,"PhD thesis by Mayer, J.R. (1995)  Role of Fractures in Regional GW Flow: Field Evidence and Model Results from the Basin/Range of TX and NM"
WellData,SM-0001,,"local individuals: Layne Preslar, Bob Hubbard"
WaterLevels,SM-0003,OSWCD,A
WaterLevels,SM-0003,OSWCD,A
WaterLevels,SM-0003,OSWCD,A
WaterLevels,SM-0003,OSWCD,A
WaterLevels,SM-0003,OSWCD,A
WaterLevels,SM-0003,OSWCD,A
WaterLevels,SM-0003,OSWCD,A
WaterLevels,SM-0003,OSWCD,A
WaterLevels,SM-0003,OSWCD,A
WellData,SM-0004,,"Well info from inside well cap, presumably from driller?"
WaterLevels,SM-0007,OSWCD,A
WaterLevels,SM-0007,OSWCD,A
WaterLevels,SM-0007,OSWCD,A
WaterLevels,SM-0007,OSWCD,A
WaterLevels,SM-0007,OSWCD,A
WaterLevels,SM-0007,OSWCD,A
WaterLevels,SM-0007,OSWCD,A
WaterLevels,SM-0007,OSWCD,A
WaterLevels,SM-0007,OSWCD,A
WellData,SM-0020,,"Carrol Wood, well owner."
WellData,SM-0022,,OSE Records.
WaterLevels,SM-0023,OSWCD,A
WaterLevels,SM-0023,OSWCD,A
WaterLevels,SM-0023,OSWCD,A
WaterLevels,SM-0023,OSWCD,A
WaterLevels,SM-0023,OSWCD,A
WaterLevels,SM-0023,OSWCD,A
WaterLevels,SM-0023,OSWCD,A
WaterLevels,SM-0023,OSWCD,A
WaterLevels,SM-0026,OSWCD,A
WaterLevels,SM-0026,OSWCD,A
WaterLevels,SM-0026,OSWCD,A
WaterLevels,SM-0026,OSWCD,A
WaterLevels,SM-0026,OSWCD,A
WaterLevels,SM-0026,OSWCD,A
WaterLevels,SM-0026,OSWCD,A
WellData,SM-0032,,NMOSE POD only
WellData,SM-0040,,Mark Defibaugh
WellData,SM-0041,,OSE Records
WellData,SM-0043,,OSE Records.
WellData,SM-0044,,OSE Records
WellData,SM-0048,,OSE records. PN031 may not be it.  Well is very old.
WellData,SM-0049,,Lauren Sherson established USGS Site ID for the NGWMN project (5/29/18 - KP).
WellData,SM-0053,,OSE Records.
WellData,SM-0054,,OSE Records
WellData,SM-0055,,Lou Wilkerson
WellData,SM-0056,,Lou Wilkerson
WellData,SM-0057,,OSE Records
WellData,SM-0058,,Owner recollection
WellData,SM-0059,,Charles Walker
WellData,SM-0060,,OSE Records
WellData,SM-0061,,OSE Records
WellData,SM-0062,,OSE Records
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WaterLevels,SM-0068,USGS,A
WellData,SM-0068,,Some data from USGS. Overlapping site data.
WellData,SM-0071,,Owner recollection
WellData,SM-0074,,OSE records
WellData,SM-0075,,OSE Records
WellData,SM-0077,,OSE Records
WellData,SM-0078,,OSE Records
WellData,SM-0079,,Owner recollection; OSE Records
WellData,SM-0080,,OSE Records
WellData,SM-0081,,OSE Records
WellData,SM-0082,,OSE Records
WellData,SM-0083,,OSE Records.
WellData,SM-0085,,Owner recollection
WellData,SM-0086,,OSE Records
WellData,SM-0087,,OSE Records
WellData,SM-0088,,OSE Records
WellData,SM-0091,,OSE Records. Gary Goss at TWSD.
WellData,SM-0092,,OSE records.
WellData,SM-0107,,Well record.
WellData,SM-0137,,Owner recollection and limited OSE records.
WellData,SM-0138,,OSE records
WellData,SM-0139,,OSE WATERS site
WellData,SM-0140,,Owner recollection
WellData,SM-0141,,OSE records.
WellData,SM-0149,,OSE Well record
WellData,SM-0152,,OSE Well record
WellData,SM-0153,,OSE Records.
WellData,SM-0154,,OSE Records
WellData,SM-0172,,Owner and OSE record
WellData,SM-0175,,Owner recollection of well depth and water level
WellData,SM-0176,,OSE POD record
WellData,SM-0188,,"OSE Records, well owner recollection."
WellData,SM-0193,,Well owner.
WellData,SM-0205,,OSE Records
WellData,SM-0206,,OSE Records
WellData,SM-0207,,OSE Records
WellData,SM-0209,,"OSE Records, some info from well owner"
WellData,SM-0210,,"OSE Records, some info from well owner"
WellData,SM-0211,,Well owner and OSE site info.
WellData,SM-0213,,OSE POD record.
WellData,SM-0218,,OSE POD record
WellData,SM-0219,,Owner recollection.
WellData,SM-0220,,Owner recollection and OSE POD record.
WellData,SM-0221,,Owner recollection.
WellData,SM-0222,,Well owner
WellData,SM-0223,,OSE POD record
WellData,SM-0227,,Well owner and old well record.
