PointID,SiteNames,Easting,Northing,LocationNotes,CoordinateNotes,MeasuringPoint,WD_MPHeight,WellDepth,WL_MPHeight,DateMeasured,DepthToWater,LevelStatus,MeasurementMethod,SiteNotes,EquipmentType,Model,SerialNo,HangingCableLength,RecordingInterval,DateInstalled,EquipmentNotes
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1962-08-16,39.59,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1963-01-10,40.77,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1963-08-08,42.51,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1964-01-15,38.23,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1964-08-06,41.02,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1965-01-12,41.88,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1965-08-11,42.87,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1966-01-18,37.22,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1966-08-16,30.71,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1967-01-31,34.85,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1968-01-25,42.14,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1969-01-17,39.88,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1970-01-27,34.8,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1970-12-17,41.23,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1971-01-19,39.12,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1972-01-14,39.18,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1972-02-10,48.49,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1973-01-23,27.68,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1973-03-22,26.59,,S,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1974-01-14,24.47,,U,,,,,,,,
NM-02407,Salopek 3,222992,3591768,"10.3 mi N of US180 & NM26 intersection N of Deming between mile markers 153 and 154, turn left west on CR D017, go 2 miles west to Salopek ranch white gate (combo is 1951). Go north thru house yard to west of boxcar turn west across RR tracks thru gates to three way jxn of 2-tracks. Take north track 2 miles to N and W to tank w solar well. Go thru gate on W, loop around corrals get on two track parallel to RR, go 1.1 miles to well, look for concrete pad for engine (?)",Elevation from 4.5m SPADTM Lat/LongDD updated 5/27/2020,Top of open hole flush with ground. (USGS WLs reported bgs.),0,200,0,1975-01-13,28.11,,U,,,,,,,,
